  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
433570 99999 201709100300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   80   76 1008.8 ***** ******  86  74 ***** *****  0.00 ***** ** 
433570 99999 201709101200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   85   76 1004.4 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201709110300 ***   0 *** *** OVC * * *  2.5 21 ** ** ** ** ** ** ** 5   77   76 1010.2 ***** ******  91  74 ***** *****  0.47 ***** ** 
433570 99999 201709111200 230   2 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   84   78 1007.0 ***** ******  91 *** ***** ***** *****  0.04 ** 
433570 99999 201709120300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   83   77 1009.7 ***** ******  91  74 ***** *****  0.43 ***** ** 
433570 99999 201709121200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   82   77 1005.4 ***** ******  93 *** ***** ***** ***** ***** ** 
433570 99999 201709130300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   82   78 1012.9 ***** ******  93  76 ***** *****  0.04 ***** ** 
433570 99999 201709131200 250   2 *** *** OVC * * *  6.2 02 ** ** ** ** ** ** ** 6   76   75 1007.5 ***** ******  96 *** ***** ***** *****  1.65 ** 
433570 99999 201709140300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   82   76 1011.3 ***** ******  96  73 ***** *****  1.97 ***** ** 
433570 99999 201709141200 ***   0 *** *** OVC * * *  2.5 51 ** ** ** ** ** ** ** 6   76   76 1009.4 ***** ******  85 *** ***** ***** *****  0.39 ** 
433570 99999 201709150300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   79   75 1010.8 ***** ******  85  72 ***** *****  0.39 ***** ** 
433570 99999 201709151200 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   85   75 1007.5 ***** ******  90 *** ***** ***** *****  0.00 ** 
433570 99999 201709161200 ***   0 *** *** OVC * * *  2.5 52 ** ** ** ** ** ** ** 6   75   75 1009.5 ***** ******  87 *** ***** ***** *****  1.46 ** 
433570 99999 201709170300 ***   0 *** *** OVC * * *  2.5 62 ** ** ** ** ** ** ** 6   74   74 1012.7 ***** ******  87  71 ***** *****  4.65 ***** ** 
433570 99999 201709171200 250   6 *** *** OVC * * *  2.5 62 ** ** ** ** ** ** ** 6   74   73 1011.9 ***** ******  81 *** ***** ***** *****  0.67 ** 
433570 99999 201709180300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   77   76 1013.6 ***** ******  81  70 ***** *****  2.56 ***** ** 
433570 99999 201709181200 250   2 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   82   77 1010.8 ***** ******  87 *** ***** ***** *****  0.03 ** 
433570 99999 201709190300 250   3 *** *** BKN * * *  6.2 20 ** ** ** ** ** ** ** 6   81   80 1012.6 ***** ******  87  74 ***** *****  0.39 ***** ** 
433570 99999 201709191200 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   83   76 1010.9 ***** ******  88 *** ***** ***** *****  0.02 ** 
433570 99999 201709201200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   75 1006.8 ***** ******  88 *** ***** ***** *****  0.00 ** 
433570 99999 201709210300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 6   76   75 1012.1 ***** ******  88  72 ***** *****  0.39 ***** ** 
433570 99999 201709211200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   73 1007.8 ***** ******  88 *** ***** ***** *****  0.08 ** 
433570 99999 201709220300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   81   73 1012.2 ***** ******  88  71 ***** *****  0.28 ***** ** 
433570 99999 201709230300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   77 1012.4 ***** ******  91  76 ***** ***** ***** ***** ** 
433570 99999 201709240300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   76 1011.9 ***** ******  94  74 ***** ***** ***** ***** ** 
433570 99999 201709250300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   81   76 1011.3 ***** ******  89  75 ***** *****  0.00 ***** ** 
433570 99999 201709251200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   75 1007.5 ***** ******  88 *** ***** ***** ***** ***** ** 
433570 99999 201709260300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   76 1010.4 ***** ******  88  74 ***** ***** ***** ***** ** 
433570 99999 201709261200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   85   74 1007.8 ***** ******  89 *** ***** ***** ***** ***** ** 
433570 99999 201709270300 ***   0 *** *** OVC * * *  2.5 20 ** ** ** ** ** ** ** 6   78   76 1010.8 ***** ******  89  72 ***** *****  0.87 ***** ** 
433570 99999 201709271200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   76 1007.6 ***** ******  87 *** ***** ***** ***** ***** ** 
433570 99999 201709280300 ***   0 *** *** OVC * * *  2.5 02 ** ** ** ** ** ** ** 5   79   76 1010.5 ***** ******  87  73 ***** *****  0.04 ***** ** 
433570 99999 201709281200 ***   0 *** *** OVC * * *  2.5 51 ** ** ** ** ** ** ** 5   78   74 1008.6 ***** ******  84 *** ***** ***** ***** ***** ** 
433570 99999 201709290300 ***   0 *** *** BKN * * *  2.5 50 ** ** ** ** ** ** ** 5   80   76 1012.1 ***** ******  84  72 ***** *****  0.59 ***** ** 
433570 99999 201709291200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   82   75 1008.2 ***** ******  86 *** ***** ***** *****  0.02 ** 
433570 99999 201709300300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   80   76 1010.9 ***** ******  86  73 ***** *****  0.02 ***** ** 
433570 99999 201709301200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   84   76 1008.3 ***** ******  89 *** ***** ***** ***** ***** ** 
433570 99999 201710011200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   82   76 1008.0 ***** ******  88 *** ***** ***** ***** ***** ** 
433570 99999 201710020300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 6   78   76 1009.4 ***** ******  88  71 ***** *****  1.18 ***** ** 
433570 99999 201710021200 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   83   76 1006.5 ***** ******  87 *** ***** ***** *****  0.00 ** 
433570 99999 201710030300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   74 1009.4 ***** ******  87  74 ***** *****  0.00 ***** ** 
433570 99999 201710031200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   84   76 1007.0 ***** ******  88 *** ***** ***** ***** ***** ** 
433570 99999 201710040300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   82   75 1011.3 ***** ******  88  72 ***** ***** ***** ***** ** 
433570 99999 201710041200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   77 1006.9 ***** ******  87 *** ***** ***** ***** ***** ** 
433570 99999 201710050300 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   80   78 1009.2 ***** ******  87  74 ***** ***** ***** ***** ** 
433570 99999 201710060300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   74 1008.3 ***** ******  92  74 ***** *****  0.01 ***** ** 
433570 99999 201710070300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   76 1008.4 ***** ******  88  74 ***** *****  0.04 ***** ** 
433570 99999 201710071200 ***   0 *** *** BKN * * *  2.5 02 ** ** ** ** ** ** ** 5   83   76 1005.5 ***** ******  87 *** ***** ***** *****  0.00 ** 
433570 99999 201710080300 ***   0 *** *** BKN * * *  2.5 02 ** ** ** ** ** ** ** 5   79   75 1008.5 ***** ******  87  72 ***** *****  0.08 ***** ** 
433570 99999 201710081200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   83   76 1005.4 ***** ******  90 *** ***** ***** ***** ***** ** 
433570 99999 201710090300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   82   77 1009.0 ***** ******  90  72 ***** *****  0.04 ***** ** 
433570 99999 201710091200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   85   73 1005.4 ***** ******  90 *** ***** ***** ***** ***** ** 
433570 99999 201710101200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   85   76 1004.9 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201710110300 ***   0 *** *** BKN * * *  2.5 02 ** ** ** ** ** ** ** 5   80   76 1007.8 ***** ******  91  74 ***** *****  0.00 ***** ** 
433570 99999 201710120300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   80   77 1009.1 ***** ******  91  74 ***** *****  0.16 ***** ** 
433570 99999 201710121200 ***   0 *** *** OVC * * *  2.5 50 ** ** ** ** ** ** ** 6   79   76 1006.5 ***** ******  89 *** ***** ***** *****  0.12 ** 
433570 99999 201710130300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   82   75 1008.3 ***** ******  89  72 ***** *****  0.20 ***** ** 
433570 99999 201710131200 ***   0 *** *** OVC * * *  2.5 50 ** ** ** ** ** ** ** 5   80   77 1006.3 ***** ******  88 *** ***** ***** *****  0.04 ** 
433570 99999 201710140300 ***   0 *** *** OVC * * *  2.5 02 ** ** ** ** ** ** ** 5   76   75 1009.7 ***** ******  88  73 ***** *****  0.12 ***** ** 
433570 99999 201710141200 ***   0 *** *** OVC * * *  2.5 51 ** ** ** ** ** ** ** 6   74   73 1008.2 ***** ******  84 *** ***** ***** *****  0.35 ** 
433570 99999 201710150300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 6   77   74 1012.0 ***** ******  84  71 ***** *****  0.67 ***** ** 
433570 99999 201710151200 ***   0 *** 722 SCT * * *  6.2 02 ** ** ** ** ** ** ** 6   78   73 1007.6 ***** ******  85 *** ***** ***** *****  0.39 ** 
433570 99999 201710160300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   80   74 1010.6 ***** ******  85  74 ***** *****  0.51 ***** ** 
433570 99999 201710161200 250   2 *** *** OVC * * *  2.5 02 ** ** ** ** ** ** ** 5   78   76 1007.9 ***** ******  88 *** ***** ***** *****  0.01 ** 
433570 99999 201710170300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   80   76 1010.0 ***** ******  88  71 ***** *****  0.04 ***** ** 
433570 99999 201710180300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 6   81   75 1009.9 ***** ******  84  71 ***** *****  0.98 ***** ** 
433570 99999 201710191200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   84   79 1006.9 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201710200300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   77 1010.5 ***** ******  91  73 ***** ***** ***** ***** ** 
433570 99999 201710210300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   77 1012.2 ***** ******  91  74 ***** ***** ***** ***** ** 
433570 99999 201710211200 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 5   81   76 1008.3 ***** ******  86 *** ***** ***** *****  0.04 ** 
433570 99999 201710220300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   81   76 1013.1 ***** ******  86  71 ***** *****  0.04 ***** ** 
433570 99999 201710230300 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   81   76 1012.5 ***** ******  90  71 ***** ***** ***** ***** ** 
433570 99999 201710231200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   85   74 1009.4 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201710240300 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   81   73 1012.4 ***** ******  91  69 ***** ***** ***** ***** ** 
433570 99999 201710241200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   85   74 1010.1 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201710250300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   82   73 1013.8 ***** ******  91  69 ***** ***** ***** ***** ** 
433570 99999 201710251200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   85   75 1010.3 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201710260300 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   80   76 1013.9 ***** ******  92  73 ***** ***** ***** ***** ** 
433570 99999 201710261200 ***   0 *** *** OVC * * *  2.5 50 ** ** ** ** ** ** ** 9   78   77 1012.0 ***** ******  91 *** ***** ***** *****  0.20 ** 
433570 99999 201710270300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   80   75 1014.1 ***** ******  91  71 ***** *****  1.50 ***** ** 
433570 99999 201710271200 ***   0 *** *** OVC * * *  2.5 61 ** ** ** ** ** ** ** 2   78   75 1009.7 ***** ******  86 *** ***** ***** *****  0.16 ** 
433570 99999 201710280300 ***   0 *** *** BKN * * *  6.2 02 ** ** ** ** ** ** ** 6   81   74 1012.4 ***** ******  86  71 ***** *****  0.43 ***** ** 
433570 99999 201710281200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   78 1009.1 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201710300300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   83   76 1012.2 ***** ******  94  73 ***** ***** ***** ***** ** 
433570 99999 201710301200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   87   78 1007.9 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201710310300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   85   69 1010.4 ***** ******  92  73 ***** *****  0.04 ***** ** 
433570 99999 201710311200 ***   0 *** *** OVC * * *  2.5 ** ** ** ** ** ** ** ** *   83   79 1007.9 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201711010300 020   2 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   84   73 1011.3 ***** ******  91  73 ***** ***** ***** ***** ** 
433570 99999 201711011200 ***   0 *** *** OVC * * *  2.5 02 ** ** ** ** ** ** ** 6   77   76 1009.7 ***** ******  93 *** ***** ***** *****  1.02 ** 
433570 99999 201711020300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   74 1012.0 ***** ******  93  71 ***** *****  1.02 ***** ** 
433570 99999 201711021200 ***   0 *** *** OVC * * *  2.5 ** ** ** ** ** ** ** ** *   84   76 1007.5 ***** ******  93 *** ***** ***** ***** ***** ** 
433570 99999 201711031200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   89   69 1005.2 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201711040300 020   2 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   69 1010.1 ***** ******  92  74 ***** ***** ***** ***** ** 
433570 99999 201711041200 ***   0 *** *** OVC * * *  2.5 ** ** ** ** ** ** ** ** *   83   72 1006.5 ***** ******  89 *** ***** ***** ***** ***** ** 
433570 99999 201711050300 020   9 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   72 1009.9 ***** ******  89  72 ***** *****  0.12 ***** ** 
433570 99999 201711051200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   78   75 1008.1 ***** ******  88 *** ***** ***** ***** ***** ** 
433570 99999 201711060300 140   7 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   74 1010.9 ***** ******  88  69 ***** *****  0.03 ***** ** 
433570 99999 201711070300 050   3 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   73 1012.7 ***** ******  88  72 ***** ***** ***** ***** ** 
433570 99999 201711071200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   82   77 1009.5 ***** ******  89 *** ***** ***** ***** ***** ** 
433570 99999 201711080300 050   3 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   83   73 1012.8 ***** ******  89  73 ***** ***** ***** ***** ** 
433570 99999 201711081200 ***   0 *** *** OVC * * *  2.5 ** ** ** ** ** ** ** ** *   82   75 1009.3 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201711091200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   84   74 1007.4 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201711100300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   83   75 1011.8 ***** ******  91  72 ***** ***** ***** ***** ** 
433570 99999 201711111200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   83   76 1007.2 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201711120300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   70 1011.1 ***** ******  91  68 ***** ***** ***** ***** ** 
433570 99999 201711121200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   85   75 1006.8 ***** ******  93 *** ***** ***** ***** ***** ** 
433570 99999 201711130300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   82   73 1009.4 ***** ******  93  69 ***** ***** ***** ***** ** 
433570 99999 201711131200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   85   71 1006.9 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201711140300 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   78   73 1010.0 ***** ******  91  69 ***** ***** ***** ***** ** 
433570 99999 201711141200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   83   74 1006.2 ***** ******  90 *** ***** ***** ***** ***** ** 
433570 99999 201711160300 ***   0 *** *** CLR * * *  6.2 ** ** ** ** ** ** ** ** *   80   73 1011.1 ***** ******  90  67 ***** ***** ***** ***** ** 
433570 99999 201711161200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   83   74 1007.3 ***** ******  90 *** ***** ***** ***** ***** ** 
433570 99999 201711170300 ***   0 *** *** CLR * * *  2.5 ** ** ** ** ** ** ** ** *   81   75 1010.3 ***** ******  90  71 ***** ***** ***** ***** ** 
433570 99999 201711171200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   85   75 1006.2 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201711180300 070   5 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   83   74 1010.2 ***** ******  92  73 ***** ***** ***** ***** ** 
433570 99999 201711181200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   86   76 1007.9 ***** ******  95 *** ***** ***** ***** ***** ** 
433570 99999 201711190300 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   82   75 1012.2 ***** ******  95  73 ***** ***** ***** ***** ** 
433570 99999 201711191200 140   2 *** *** OVC * * *  2.5 ** ** ** ** ** ** ** ** *   86   78 1008.1 ***** ******  94 *** ***** ***** ***** ***** ** 
433570 99999 201711200300 050   5 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   82   75 1012.7 ***** ******  94  71 ***** *****  0.51 ***** ** 
433570 99999 201711201200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   86   77 1007.9 ***** ******  93 *** ***** ***** ***** ***** ** 
433570 99999 201711210300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   80   74 1011.5 ***** ******  93  72 ***** *****  0.08 ***** ** 
433570 99999 201711211200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   86   78 1007.4 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201711220300 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   76 1011.4 ***** ******  91  71 ***** *****  0.47 ***** ** 
433570 99999 201711221200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   87   78 1007.7 ***** ******  93 *** ***** ***** ***** ***** ** 
433570 99999 201711230300 070   6 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   83   67 1011.0 ***** ******  93  69 ***** ***** ***** ***** ** 
433570 99999 201711240300 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   81   71 1012.7 ***** ******  94  70 ***** ***** ***** ***** ** 
433570 99999 201711250300 110   2 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   82   73 1012.4 ***** ******  91  71 ***** ***** ***** ***** ** 
433570 99999 201711251200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   87   78 1009.2 ***** ******  93 *** ***** ***** ***** ***** ** 
433570 99999 201711271200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   85   76 1008.1 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201711280300 020   5 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   83   73 1011.6 ***** ******  92  73 ***** ***** ***** ***** ** 
433570 99999 201711290300 050   8 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   82   70 1011.4 ***** ******  92  75 ***** ***** ***** ***** ** 
433570 99999 201711300300 050   8 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   73 1008.6 ***** ******  91  72 ***** ***** ***** ***** ** 
433570 99999 201711301200 050   5 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   81   75 1004.0 ***** ******  83 *** ***** ***** ***** ***** ** 
433570 99999 201712011200 ***   0 *** *** OVC * * *  2.5 51 ** ** ** ** ** ** ** 6   77   72 1005.8 ***** ******  87 *** ***** ***** *****  0.28 ** 
433570 99999 201712030300 070  10 *** *** OVC * * *  6.2 ** ** ** ** ** ** ** ** *   81   71 1011.5 ***** ******  89  72 ***** ***** ***** ***** ** 
433570 99999 201712031200 ***   0 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   85   76 1010.0 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712040300 070   5 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   81   73 1011.6 ***** ******  91  71 ***** ***** ***** ***** ** 
433570 99999 201712041200 ***   0 *** *** CLR * * *  6.2 ** ** ** ** ** ** ** ** *   85   72 1008.4 ***** ******  93 *** ***** ***** ***** ***** ** 
433570 99999 201712050300 050   2 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   81   73 1011.9 ***** ******  93  69 ***** ***** ***** ***** ** 
433570 99999 201712051200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   85   69 1008.9 ***** ******  90 *** ***** ***** ***** ***** ** 
433570 99999 201712060300 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   81   73 1011.7 ***** ******  90  67 ***** ***** ***** ***** ** 
433570 99999 201712061200 250   1 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   84   74 1008.2 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712071200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   84   73 1007.5 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712080300 110   3 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   81   74 1012.1 ***** ******  91  70 ***** ***** ***** ***** ** 
433570 99999 201712081200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   85   74 1008.9 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201712090300 110   5 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   82   73 1013.1 ***** ******  92  70 ***** ***** ***** ***** ** 
433570 99999 201712110300 110   3 *** *** OVC * * *  2.5 ** ** ** ** ** ** ** ** *   79   72 1014.7 ***** ******  94  72 ***** ***** ***** ***** ** 
433570 99999 201712111200 ***   0 *** *** OVC * * *  2.5 ** ** ** ** ** ** ** ** *   82   77 1011.2 ***** ******  86 *** ***** ***** ***** ***** ** 
433570 99999 201712120300 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   80   75 1016.1 ***** ******  86  70 ***** ***** ***** ***** ** 
433570 99999 201712121200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   83   75 1011.1 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712130300 020  71 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** * ****   76 1014.8 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712131200 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   83   75 1011.2 ***** ******  89 *** ***** ***** ***** ***** ** 
433570 99999 201712140300 ***   0 *** *** BKN * * *  2.5 ** ** ** ** ** ** ** ** *   80   73 1014.5 ***** ******  89  71 ***** ***** ***** ***** ** 
433570 99999 201712141200 ***   0 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   87   78 1010.1 ***** ******  92 *** ***** ***** ***** ***** ** 
433570 99999 201712150300 050   5 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   80   70 1014.8 ***** ******  92  69 ***** ***** ***** ***** ** 
433570 99999 201712160300 070   9 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   81   70 1014.3 ***** ******  92  72 ***** ***** ***** ***** ** 
433570 99999 201712161200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   87   66 1010.4 ***** ******  91 *** ***** ***** ***** ***** ** 
433570 99999 201712170300 070  22 *** *** CLR * * *  6.2 ** ** ** ** ** ** ** ** *   79   65 1014.9 ***** ******  91  72 ***** ***** ***** ***** ** 
433570 99999 201712171200 050   6 *** *** CLR * * *  6.2 ** ** ** ** ** ** ** ** *   87   63 1010.8 ***** ******  90 *** ***** ***** ***** ***** ** 
433570 99999 201712180300 070  13 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   79   61 1016.1 ***** ******  90  70 ***** ***** ***** ***** ** 
433570 99999 201712181200 050   6 *** 722 SCT * * *  2.5 ** ** ** ** ** ** ** ** *   85   65 1011.5 ***** ******  89 *** ***** ***** ***** ***** ** 
433570 99999 201712190300 140  10 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   78   63 1014.5 ***** ******  89  67 ***** ***** ***** ***** ** 
433570 99999 201712191200 ***   0 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   86   68 1010.6 ***** ******  90 *** ***** ***** ***** ***** ** 
